timestamp_utc,asset,side,price_inr,quantity,notional_inr,fee_inr,tds_inr,realized_pnl_inr
2026-08-26T13:31:52+00:00,XRPINR,buy,138.054993,21.70000000,2995.79,3.00,0.00,
2026-08-26T13:31:52+00:00,SUIINR,buy,75.088526,27.90000000,2094.97,2.09,0.00,
2026-08-26T13:31:52+00:00,PEPEINR,buy,0.000374,3926853.00000000,1469.77,1.47,0.00,
2026-08-26T15:57:39+00:00,SUIINR,sell,73.267348,27.90000000,2044.16,2.04,20.44,-54.95
2026-08-26T15:57:39+00:00,NEARINR,buy,181.440675,9.00000000,1632.97,1.63,0.00,
2026-08-26T15:57:39+00:00,ADAINR,buy,20.509249,55.80000000,1144.42,1.14,0.00,
2026-08-26T15:57:39+00:00,FILINR,buy,69.884925,11.46000000,800.88,0.80,0.00,
2026-08-26T15:57:39+00:00,ARBINR,buy,8.887441,63.10000000,560.80,0.56,0.00,
2026-08-26T15:57:39+00:00,PEPEINR,sell,0.000366,3926853.00000000,1438.08,1.44,14.38,-89.55
2026-08-26T18:15:03+00:00,POLYXINR,buy,3.395697,241.26730000,819.27,0.82,0.00,
2026-08-26T18:15:03+00:00,ORCAINR,buy,123.691815,4.63000000,572.69,0.57,0.00,
2026-08-26T20:26:09+00:00,POLYXINR,sell,3.225386,241.26730000,778.18,0.78,7.78,-132.24
2026-08-26T23:55:16+00:00,PYTHINR,buy,4.987392,126.70000000,631.90,0.63,0.00,
2026-08-27T10:11:53+00:00,ORCAINR,sell,126.866535,4.63000000,587.39,0.59,5.87,-118.7
2026-08-27T20:47:34+00:00,PYTHINR,sell,4.881858,126.70000000,618.53,0.62,6.19,-133.32
